Date,CUSIP,Name,MV%
2021-10-18,N07059210,ASML Holding NV ADR,0.014843024032923934
2021-10-18,002824100,Abbott Laboratories,0.0200919204664591
2021-10-18,02079K305,Alphabet Inc. Class A,0.010754648627910042
2021-10-18,E04648114,Amadeus IT Group SA Class A,0.003054474474431496
2021-10-18,023135106,"Amazon.com, Inc.",0.017308211634734883
2021-10-18,024013104,"American Assets Trust, Inc.",0.011501463657276275
2021-10-18,032095101,Amphenol Corporation Class A,0.01420123614408483
2021-10-18,053484101,"AvalonBay Communities, Inc.",0.011549721406282527
2021-10-18,060505104,Bank of America Corp,0.008134016840824538
2021-10-18,097023105,Boeing Company,0.018795439130513868
2021-10-18,09857L108,Booking Holdings Inc.,0.021988296843055644
2021-10-18,14448C104,Carrier Global Corp.,0.01158811167591341
2021-10-18,150870103,Celanese Corporation,0.009469616581011043
2021-10-18,E2R41M104,Cellnex Telecom S.A.,0.0042311525588765555
2021-10-18,15135B101,Centene Corporation,0.018080649469960058
2021-10-18,171779309,Ciena Corporation,0.009245338566964046
2021-10-18,22052L104,Corteva Inc,0.009671435408540823
2021-10-18,22822V101,Crown Castle International Corp,0.005688074590009055
2021-10-18,23804L103,Datadog Inc Class A,0.012450423919342469
2021-10-18,244199105,Deere & Company,0.009998242308158592
2021-10-18,256677105,Dollar General Corporation,0.010194637788245423
2021-10-18,25960P109,"Douglas Emmett, Inc",0.011802384116089963
2021-10-18,28176E108,Edwards Lifesciences Corporation,0.010738642220526336
2021-10-18,30303M102,"Facebook, Inc. Class A",0.013471595048287939
2021-10-18,313747206,Federal Realty Investment Trust,0.013666935988594196
2021-10-18,36262G101,"GXO Logistics, Inc.",0.00592356336624715
2021-10-18,38141G104,"Goldman Sachs Group, Inc.",0.012464358909300048
2021-10-18,438516106,Honeywell International Inc.,0.013572014854297565
2021-10-18,452327109,"Illumina, Inc.",0.00979224298364154
2021-10-18,D35415104,Infineon Technologies AG,0.0030071457247557516
2021-10-18,45662N103,Infineon Technologies AG Sponsored ADR,0.012028582899023007
2021-10-18,458140100,Intel Corporation,0.01983074611413703
2021-10-18,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0006820487111760037
2021-10-18,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0020893697104865227
2021-10-18,46137V365,Invesco S&P 500 Equal Weight Energy ETF,0.0010171789426332994
2021-10-18,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.002028105970853198
2021-10-18,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.002601286003729982
2021-10-18,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.0026457524311441698
2021-10-18,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0006366532844313106
2021-10-18,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0014952118684033277
2021-10-18,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.002258598237178576
2021-10-18,46625H100,JPMorgan Chase & Co.,0.008990767642315572
2021-10-18,469814107,Jacobs Engineering Group Inc.,0.01009872488439325
2021-10-18,478160104,Johnson & Johnson,0.009648737695168478
2021-10-18,502431109,L3Harris Technologies Inc,0.01109132300690318
2021-10-18,539439109,Lloyds Banking Group plc Sponsored ADR,0.01639176634923638
2021-10-18,539830109,Lockheed Martin Corporation,0.0096226754977343
2021-10-18,55261F104,M&T Bank Corporation,0.02139826928177969
2021-10-18,57636Q104,Mastercard Incorporated Class A,0.017999487568990908
2021-10-18,594918104,Microsoft Corporation,0.01311629046650467
2021-10-18,62944T105,"NVR, Inc.",0.01258113663595357
2021-10-18,666807102,Northrop Grumman Corporation,0.012856773248123503
2021-10-18,G66721104,Norwegian Cruise Line Holdings Ltd.,0.016893915595464527
2021-10-18,693475105,"PNC Financial Services Group, Inc.",0.010589688476520313
2021-10-18,695156109,Packaging Corporation of America,0.008081992878316239
2021-10-18,701094104,Parker-Hannifin Corporation,0.009283088580299581
2021-10-18,743315103,Progressive Corporation,0.011341324259169167
2021-10-18,75886F107,"Regeneron Pharmaceuticals, Inc.",0.010234308570467001
2021-10-18,78410G104,SBA Communications Corp. Class A,0.009743947572500269
2021-10-18,81762P102,"ServiceNow, Inc.",0.012545633796674258
2021-10-18,863667101,Stryker Corporation,0.010198341231522436
2021-10-18,883556102,Thermo Fisher Scientific Inc.,0.018455387713413898
2021-10-18,89151E109,Total SE Sponsored ADR Class B,0.005210430839634238
2021-10-18,CASHUSD,U.S. Dollar,0.2509965871703108
2021-10-18,907818108,Union Pacific Corporation,0.02070524833526772
2021-10-18,911363109,"United Rentals, Inc.",0.006595958016812903
2021-10-18,91324P102,UnitedHealth Group Incorporated,0.021322794363198637
2021-10-18,92556H206,ViacomCBS Inc. Class B,0.009674147082262299
2021-10-18,929160109,Vulcan Materials Company,0.009292679870684798
2021-10-18,983793100,"XPO Logistics, Inc.",0.00561699358718039
2021-10-18,D98423102,Zalando SE,0.0034753864954204534
2021-10-18,79466L302,"salesforce.com, inc.",0.01135224627832511
