Date,CUSIP,Name,MV%
2021-10-27,N07059210,ASML Holding NV ADR,0.01510697777158159
2021-10-27,002824100,Abbott Laboratories,0.021998814979241766
2021-10-27,02079K305,Alphabet Inc. Class A,0.011030734193838857
2021-10-27,E04648114,Amadeus IT Group SA Class A,0.0029138424225159778
2021-10-27,023135106,"Amazon.com, Inc.",0.017062096053370893
2021-10-27,024013104,"American Assets Trust, Inc.",0.011194037920261912
2021-10-27,032095101,Amphenol Corporation Class A,0.013909257847682032
2021-10-27,053484101,"AvalonBay Communities, Inc.",0.0119010042449916
2021-10-27,060505104,Bank of America Corp,0.008280358952353534
2021-10-27,097023105,Boeing Company,0.017924796898848655
2021-10-27,09857L108,Booking Holdings Inc.,0.021370596055080883
2021-10-27,14448C104,Carrier Global Corp.,0.011429701744126044
2021-10-27,150870103,Celanese Corporation,0.009461104743925473
2021-10-27,E2R41M104,Cellnex Telecom S.A.,0.004336714781667896
2021-10-27,15135B101,Centene Corporation,0.019958750595226237
2021-10-27,171779309,Ciena Corporation,0.009513133602867464
2021-10-27,22052L104,Corteva Inc,0.009424516058685937
2021-10-27,22822V101,Crown Castle International Corp,0.006051278174796446
2021-10-27,23804L103,Datadog Inc Class A,0.012443510087613678
2021-10-27,244199105,Deere & Company,0.010206508048303703
2021-10-27,256677105,Dollar General Corporation,0.01052906685625389
2021-10-27,25960P109,"Douglas Emmett, Inc",0.011731652698087368
2021-10-27,28176E108,Edwards Lifesciences Corporation,0.01123736596470708
2021-10-27,30303M102,"Facebook, Inc. Class A",0.01256216555929942
2021-10-27,313747206,Federal Realty Investment Trust,0.013263159504136054
2021-10-27,36262G101,"GXO Logistics, Inc.",0.005969362269526488
2021-10-27,38141G104,"Goldman Sachs Group, Inc.",0.01240213092502835
2021-10-27,438516106,Honeywell International Inc.,0.01437540524169253
2021-10-27,452327109,"Illumina, Inc.",0.009842720958944427
2021-10-27,D35415104,Infineon Technologies AG,0.003148286623538791
2021-10-27,45662N103,Infineon Technologies AG Sponsored ADR,0.012593196787880578
2021-10-27,458140100,Intel Corporation,0.017462107198460447
2021-10-27,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.000668755666845511
2021-10-27,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0020992349519664746
2021-10-27,46137V365,Invesco S&P 500 Equal Weight Energy ETF,0.0010082886071233216
2021-10-27,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0020419252518558886
2021-10-27,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.0026698172668015744
2021-10-27,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.002640018234493086
2021-10-27,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0006360018781688819
2021-10-27,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0015224665089053086
2021-10-27,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.00226774407897
2021-10-27,46625H100,JPMorgan Chase & Co.,0.009073855631660018
2021-10-27,469814107,Jacobs Engineering Group Inc.,0.010259919984694612
2021-10-27,478160104,Johnson & Johnson,0.009882113519375856
2021-10-27,502431109,L3Harris Technologies Inc,0.010629742321103709
2021-10-27,539439109,Lloyds Banking Group plc Sponsored ADR,0.016233305752254314
2021-10-27,539830109,Lockheed Martin Corporation,0.008738207881670533
2021-10-27,55261F104,M&T Bank Corporation,0.021185515145553054
2021-10-27,57636Q104,Mastercard Incorporated Class A,0.014774033309333164
2021-10-27,594918104,Microsoft Corporation,0.013815409756057325
2021-10-27,62944T105,"NVR, Inc.",0.012108214393702098
2021-10-27,666807102,Northrop Grumman Corporation,0.011712905711938865
2021-10-27,G66721104,Norwegian Cruise Line Holdings Ltd.,0.01651205872536789
2021-10-27,693475105,"PNC Financial Services Group, Inc.",0.011243438932050962
2021-10-27,695156109,Packaging Corporation of America,0.008171724505456768
2021-10-27,701094104,Parker-Hannifin Corporation,0.009366577687007662
2021-10-27,743315103,Progressive Corporation,0.01185674576662625
2021-10-27,75886F107,"Regeneron Pharmaceuticals, Inc.",0.011119942689294015
2021-10-27,78410G104,SBA Communications Corp. Class A,0.010542067784273714
2021-10-27,81762P102,"ServiceNow, Inc.",0.01253747134012057
2021-10-27,863667101,Stryker Corporation,0.010465495587329118
2021-10-27,883556102,Thermo Fisher Scientific Inc.,0.0192464657090339
2021-10-27,CASHUSD,U.S. Dollar,0.25356942113330266
2021-10-27,907818108,Union Pacific Corporation,0.021971744381537053
2021-10-27,911363109,"United Rentals, Inc.",0.006554844100515832
2021-10-27,91324P102,UnitedHealth Group Incorporated,0.02280719860127114
2021-10-27,92556H206,ViacomCBS Inc. Class B,0.009010120908127646
2021-10-27,929160109,Vulcan Materials Company,0.009538494213908065
2021-10-27,983793100,"XPO Logistics, Inc.",0.005862865305959867
2021-10-27,D98423102,Zalando SE,0.0035158457423042047
2021-10-27,79466L302,"salesforce.com, inc.",0.011504249618622679
