Date,CUSIP,Name,MV%
2021-11-26,N07059210,ASML Holding NV ADR,0.01487491392298943
2021-11-26,002824100,Abbott Laboratories,0.02186868371258617
2021-11-26,02079K305,Alphabet Inc. Class A,0.010817932463683313
2021-11-26,E04648114,Amadeus IT Group SA Class A,0.0028495446896419072
2021-11-26,023135106,"Amazon.com, Inc.",0.0177761961204579
2021-11-26,024013104,"American Assets Trust, Inc.",0.010639577550060604
2021-11-26,032095101,Amphenol Corporation Class A,0.015111055067780193
2021-11-26,053484101,"AvalonBay Communities, Inc.",0.012142590194707516
2021-11-26,060505104,Bank of America Corp,0.008123803189708659
2021-11-26,097023105,Boeing Company,0.017430328344484963
2021-11-26,09857L108,Booking Holdings Inc.,0.019133899916530153
2021-11-26,14448C104,Carrier Global Corp.,0.012008655989397666
2021-11-26,150870103,Celanese Corporation,0.009384955666028098
2021-11-26,E2R41M104,Cellnex Telecom S.A.,0.004162181058553468
2021-11-26,15135B101,Centene Corporation,0.02108493655358403
2021-11-26,171779309,Ciena Corporation,0.010860235484788563
2021-11-26,22052L104,Corteva Inc,0.010570353271819127
2021-11-26,22822V101,Crown Castle International Corp,0.006282683395262792
2021-11-26,23804L103,Datadog Inc Class A,0.014479844791534364
2021-11-26,244199105,Deere & Company,0.010934874448285418
2021-11-26,256677105,Dollar General Corporation,0.010814102873643209
2021-11-26,25960P109,"Douglas Emmett, Inc",0.012036350772998944
2021-11-26,28176E108,Edwards Lifesciences Corporation,0.01069373708337611
2021-11-26,30303M102,"Facebook, Inc. Class A",0.013517489103675067
2021-11-26,313747206,Federal Realty Investment Trust,0.013943258359259574
2021-11-26,36262G101,"GXO Logistics, Inc.",0.006790294287002361
2021-11-26,369604301,General Electric Company,0.012406857268998114
2021-11-26,38141G104,"Goldman Sachs Group, Inc.",0.01185062833681564
2021-11-26,438516106,Honeywell International Inc.,0.015049489969618924
2021-11-26,452327109,"Illumina, Inc.",0.008909515866777743
2021-11-26,D35415104,Infineon Technologies AG,0.0031232208891303756
2021-11-26,45662N103,Infineon Technologies AG Sponsored ADR,0.012492858194998057
2021-11-26,458140100,Intel Corporation,0.017938459147455142
2021-11-26,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0006399219595489788
2021-11-26,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0021368224770457922
2021-11-26,46137V365,Invesco S&P 500 Equal Weight Energy ETF,0.0009696217643261159
2021-11-26,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0020193225389279093
2021-11-26,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.002656923919081726
2021-11-26,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.0026908703182120493
2021-11-26,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0006562294191237248
2021-11-26,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.001544504097001943
2021-11-26,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.002357708665484752
2021-11-26,46625H100,JPMorgan Chase & Co.,0.010677657877512363
2021-11-26,469814107,Jacobs Engineering Group Inc.,0.01108780443465512
2021-11-26,478160104,Johnson & Johnson,0.009690130877634503
2021-11-26,502431109,L3Harris Technologies Inc,0.010093176208212833
2021-11-26,539439109,Lloyds Banking Group plc Sponsored ADR,0.015012703079862829
2021-11-26,539830109,Lockheed Martin Corporation,0.009126496380606267
2021-11-26,55261F104,M&T Bank Corporation,0.022065628622893622
2021-11-26,57636Q104,Mastercard Incorporated Class A,0.014387528846196766
2021-11-26,594918104,Microsoft Corporation,0.014214017983551935
2021-11-26,62944T105,"NVR, Inc.",0.013419035669663926
2021-11-26,666807102,Northrop Grumman Corporation,0.0107729664826164
2021-11-26,G66721104,Norwegian Cruise Line Holdings Ltd.,0.0131003681275851
2021-11-26,693475105,"PNC Financial Services Group, Inc.",0.010657165766569292
2021-11-26,695156109,Packaging Corporation of America,0.008130092847522868
2021-11-26,701094104,Parker-Hannifin Corporation,0.009816177649153148
2021-11-26,743315103,Progressive Corporation,0.011994732513026692
2021-11-26,75513E101,Raytheon Technologies Corporation,0.010104030940247033
2021-11-26,75886F107,"Regeneron Pharmaceuticals, Inc.",0.012237252080963722
2021-11-26,78410G104,SBA Communications Corp. Class A,0.010683795366185907
2021-11-26,81762P102,"ServiceNow, Inc.",0.01235518316498016
2021-11-26,863667101,Stryker Corporation,0.009571286778774068
2021-11-26,883556102,Thermo Fisher Scientific Inc.,0.02024927435609121
2021-11-26,CASHUSD,U.S. Dollar,0.22754754474077074
2021-11-26,907818108,Union Pacific Corporation,0.01946060706154085
2021-11-26,911363109,"United Rentals, Inc.",0.006890028477947445
2021-11-26,91324P102,UnitedHealth Group Incorporated,0.02231357555684775
2021-11-26,92556H206,ViacomCBS Inc. Class B,0.008270392795217262
2021-11-26,929160109,Vulcan Materials Company,0.010265647248396442
2021-11-26,983793100,"XPO Logistics, Inc.",0.005298466074194427
2021-11-26,D98423102,Zalando SE,0.0035556602253807574
2021-11-26,79466L302,"salesforce.com, inc.",0.011172397796103902
