Date,CUSIP,Name,MV%
2021-12-29,N07059210,ASML Holding NV ADR,0.014883068681730187
2021-12-29,002824100,Abbott Laboratories,0.02393107425810847
2021-12-29,02079K305,Alphabet Inc. Class A,0.010886438252919725
2021-12-29,E04648114,Amadeus IT Group SA Class A,0.002908667060036518
2021-12-29,023135106,"Amazon.com, Inc.",0.016746752481058908
2021-12-29,024013104,"American Assets Trust, Inc.",0.010596662751732261
2021-12-29,032095101,Amphenol Corporation Class A,0.015884626444650947
2021-12-29,053484101,"AvalonBay Communities, Inc.",0.012498130445716713
2021-12-29,060505104,Bank of America Corp,0.014742659572218764
2021-12-29,097023105,Boeing Company,0.017385713523426247
2021-12-29,09857L108,Booking Holdings Inc.,0.020652176992579895
2021-12-29,14448C104,Carrier Global Corp.,0.011369240710367408
2021-12-29,150870103,Celanese Corporation,0.00992209527556689
2021-12-29,E2R41M104,Cellnex Telecom S.A.,0.0039019108815006136
2021-12-29,15135B101,Centene Corporation,0.023444201433489294
2021-12-29,171779309,Ciena Corporation,0.013536878250332013
2021-12-29,22052L104,Corteva Inc,0.010427439401666419
2021-12-29,22822V101,Crown Castle International Corp,0.006924696685579193
2021-12-29,23804L103,Datadog Inc Class A,0.014007172679784626
2021-12-29,244199105,Deere & Company,0.010265045360654266
2021-12-29,256677105,Dollar General Corporation,0.01098138049509002
2021-12-29,25960P109,"Douglas Emmett, Inc",0.011830751064769081
2021-12-29,28176E108,Edwards Lifesciences Corporation,0.012445277532170779
2021-12-29,30303M102,"Facebook, Inc. Class A",0.013577062300705885
2021-12-29,313747206,Federal Realty Investment Trust,0.0148100000236304
2021-12-29,36262G101,"GXO Logistics, Inc.",0.00616085331424822
2021-12-29,369604301,General Electric Company,0.014072830547806222
2021-12-29,38141G104,"Goldman Sachs Group, Inc.",0.01146730068058395
2021-12-29,438516106,Honeywell International Inc.,0.01463502372300303
2021-12-29,452327109,"Illumina, Inc.",0.008881998929852222
2021-12-29,D35415104,Infineon Technologies AG,0.0031268585355271735
2021-12-29,45662N103,Infineon Technologies AG Sponsored ADR,0.012507335166615162
2021-12-29,458140100,Intel Corporation,0.018595886882838468
2021-12-29,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0007750523459734401
2021-12-29,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0021249296145056705
2021-12-29,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0025447094264470366
2021-12-29,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.00325927537393591
2021-12-29,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.003470303498082208
2021-12-29,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0008911258560127533
2021-12-29,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0017467566256576972
2021-12-29,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.003983800730461412
2021-12-29,46625H100,JPMorgan Chase & Co.,0.010200810265352186
2021-12-29,469814107,Jacobs Engineering Group Inc.,0.010262521485569207
2021-12-29,478160104,Johnson & Johnson,0.010187547549218938
2021-12-29,502431109,L3Harris Technologies Inc,0.009721484322114806
2021-12-29,539439109,Lloyds Banking Group plc Sponsored ADR,0.015249847116885321
2021-12-29,539830109,Lockheed Martin Corporation,0.009204312624538236
2021-12-29,55261F104,M&T Bank Corporation,0.021543624518946626
2021-12-29,57636Q104,Mastercard Incorporated Class A,0.015644499525406322
2021-12-29,594918104,Microsoft Corporation,0.014383984755596537
2021-12-29,62944T105,"NVR, Inc.",0.014745690696708173
2021-12-29,666807102,Northrop Grumman Corporation,0.011431372576431939
2021-12-29,G66721104,Norwegian Cruise Line Holdings Ltd.,0.013749799280792105
2021-12-29,693475105,"PNC Financial Services Group, Inc.",0.01045685986711872
2021-12-29,695156109,Packaging Corporation of America,0.008993086549404875
2021-12-29,701094104,Parker-Hannifin Corporation,0.009854247574750901
2021-12-29,743315103,Progressive Corporation,0.012863102578114896
2021-12-29,75513E101,Raytheon Technologies Corporation,0.010201206167326313
2021-12-29,75886F107,"Regeneron Pharmaceuticals, Inc.",0.012012160772476015
2021-12-29,78410G104,SBA Communications Corp. Class A,0.011430184870509558
2021-12-29,81762P102,"ServiceNow, Inc.",0.01052794901534787
2021-12-29,863667101,Stryker Corporation,0.010397882844910512
2021-12-29,872590104,"T-Mobile US, Inc.",0.009605868573733075
2021-12-29,883556102,Thermo Fisher Scientific Inc.,0.02049813400883448
2021-12-29,CASHUSD,U.S. Dollar,0.20033444066703102
2021-12-29,907818108,Union Pacific Corporation,0.019876654513012182
2021-12-29,911363109,"United Rentals, Inc.",0.006200567231027817
2021-12-29,91324P102,UnitedHealth Group Incorporated,0.025020015009881033
2021-12-29,929160109,Vulcan Materials Company,0.010599990802702266
2021-12-29,983793100,"XPO Logistics, Inc.",0.005254485232231583
2021-12-29,D98423102,Zalando SE,0.002978469526849757
2021-12-29,79466L302,"salesforce.com, inc.",0.009762373572880092
