Date,CUSIP,Name,MV%
2021-12-27,N07059210,ASML Holding NV ADR,0.015085094710095424
2021-12-27,002824100,Abbott Laboratories,0.024019277668933733
2021-12-27,02079K305,Alphabet Inc. Class A,0.010998772836788035
2021-12-27,E04648114,Amadeus IT Group SA Class A,0.0029243874167174545
2021-12-27,023135106,"Amazon.com, Inc.",0.016822846756398196
2021-12-27,024013104,"American Assets Trust, Inc.",0.010606755825108803
2021-12-27,032095101,Amphenol Corporation Class A,0.015729983144136067
2021-12-27,053484101,"AvalonBay Communities, Inc.",0.012378962733645794
2021-12-27,060505104,Bank of America Corp,0.014772063611012833
2021-12-27,097023105,Boeing Company,0.017374583124053093
2021-12-27,09857L108,Booking Holdings Inc.,0.020774013855365973
2021-12-27,14448C104,Carrier Global Corp.,0.011344858294711869
2021-12-27,150870103,Celanese Corporation,0.009746313806903599
2021-12-27,E2R41M104,Cellnex Telecom S.A.,0.0038794563677133943
2021-12-27,15135B101,Centene Corporation,0.023527527464305316
2021-12-27,171779309,Ciena Corporation,0.013497927763125646
2021-12-27,22052L104,Corteva Inc,0.010370888744828454
2021-12-27,22822V101,Crown Castle International Corp,0.006851622019651317
2021-12-27,23804L103,Datadog Inc Class A,0.014325550905360994
2021-12-27,244199105,Deere & Company,0.010433130585886092
2021-12-27,256677105,Dollar General Corporation,0.010582129274296073
2021-12-27,25960P109,"Douglas Emmett, Inc",0.011707886125540082
2021-12-27,28176E108,Edwards Lifesciences Corporation,0.012461580039995897
2021-12-27,30303M102,"Facebook, Inc. Class A",0.013729593333227074
2021-12-27,313747206,Federal Realty Investment Trust,0.014681340736352954
2021-12-27,36262G101,"GXO Logistics, Inc.",0.006230381023431859
2021-12-27,369604301,General Electric Company,0.014072456393963536
2021-12-27,38141G104,"Goldman Sachs Group, Inc.",0.011542329273121137
2021-12-27,438516106,Honeywell International Inc.,0.014583218741997453
2021-12-27,452327109,"Illumina, Inc.",0.009058084130692794
2021-12-27,D35415104,Infineon Technologies AG,0.0031576517915772335
2021-12-27,45662N103,Infineon Technologies AG Sponsored ADR,0.012630631953979605
2021-12-27,458140100,Intel Corporation,0.018668338413277245
2021-12-27,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0007797085748261819
2021-12-27,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.002119147541099011
2021-12-27,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0025456689903538034
2021-12-27,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.003249019145674587
2021-12-27,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.0034497868842832454
2021-12-27,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.00088382918548433
2021-12-27,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0017323607279315922
2021-12-27,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.003994644673326634
2021-12-27,46625H100,JPMorgan Chase & Co.,0.010193086783097494
2021-12-27,469814107,Jacobs Engineering Group Inc.,0.010334971410024584
2021-12-27,478160104,Johnson & Johnson,0.010093737799043725
2021-12-27,502431109,L3Harris Technologies Inc,0.009645142929055429
2021-12-27,539439109,Lloyds Banking Group plc Sponsored ADR,0.01533722250233667
2021-12-27,539830109,Lockheed Martin Corporation,0.00911675654717365
2021-12-27,55261F104,M&T Bank Corporation,0.021494926075357936
2021-12-27,57636Q104,Mastercard Incorporated Class A,0.01562967983476142
2021-12-27,594918104,Microsoft Corporation,0.014430514296821993
2021-12-27,62944T105,"NVR, Inc.",0.014426597844855801
2021-12-27,666807102,Northrop Grumman Corporation,0.011428405138712175
2021-12-27,G66721104,Norwegian Cruise Line Holdings Ltd.,0.01413157498851649
2021-12-27,693475105,"PNC Financial Services Group, Inc.",0.01046651957828141
2021-12-27,695156109,Packaging Corporation of America,0.008901252538350429
2021-12-27,701094104,Parker-Hannifin Corporation,0.009807551747299015
2021-12-27,743315103,Progressive Corporation,0.012805310669205882
2021-12-27,75513E101,Raytheon Technologies Corporation,0.010141925030830284
2021-12-27,75886F107,"Regeneron Pharmaceuticals, Inc.",0.011800852284395785
2021-12-27,78410G104,SBA Communications Corp. Class A,0.011403121714626634
2021-12-27,81762P102,"ServiceNow, Inc.",0.010686758032203002
2021-12-27,863667101,Stryker Corporation,0.010389776949880592
2021-12-27,872590104,"T-Mobile US, Inc.",0.009699762561381397
2021-12-27,883556102,Thermo Fisher Scientific Inc.,0.02051830424471261
2021-12-27,CASHUSD,U.S. Dollar,0.20050313022423397
2021-12-27,907818108,Union Pacific Corporation,0.01966752941806952
2021-12-27,911363109,"United Rentals, Inc.",0.0062000161268585385
2021-12-27,91324P102,UnitedHealth Group Incorporated,0.024762883001426008
2021-12-27,929160109,Vulcan Materials Company,0.010543547264894954
2021-12-27,983793100,"XPO Logistics, Inc.",0.0052222044880209486
2021-12-27,D98423102,Zalando SE,0.0029653614363384325
2021-12-27,79466L302,"salesforce.com, inc.",0.009924115768634556
