Date,CUSIP,Name,MV%
2021-04-05,N07059210,ASML Holding NV ADR,0.008375280895026958
2021-04-05,01609W102,Alibaba Group Holding Ltd. Sponsored ADR,0.008838314972831302
2021-04-05,020002101,Allstate Corporation,0.005377197353976658
2021-04-05,02005N100,Ally Financial Inc,0.0061354303672916805
2021-04-05,E04648114,Amadeus IT Group SA Class A,0.0033341461165818332
2021-04-05,023135106,"Amazon.com, Inc.",0.00843877972252817
2021-04-05,024013104,"American Assets Trust, Inc.",0.008924618980555353
2021-04-05,025537101,"American Electric Power Company, Inc.",0.010945087335929053
2021-04-05,036752103,"Anthem, Inc.",0.010209476433729579
2021-04-05,053484101,"AvalonBay Communities, Inc.",0.008998670434455552
2021-04-05,055622104,BP p.l.c. Sponsored ADR,0.00793081525524809
2021-04-05,060505104,Bank of America Corp,0.007286150470279038
2021-04-05,09857L108,Booking Holdings Inc.,0.0063006633129888195
2021-04-05,125896100,CMS Energy Corporation,0.010451153808086535
2021-04-05,133131102,Camden Property Trust,0.007243652284657345
2021-04-05,14448C104,Carrier Global Corp.,0.010300644849161713
2021-04-05,150870103,Celanese Corporation,0.009246454471177227
2021-04-05,E2R41M104,Cellnex Telecom S.A.,0.0037218603330997327
2021-04-05,15135B101,Centene Corporation,0.010621826521543252
2021-04-05,171779309,Ciena Corporation,0.00668346081633941
2021-04-05,20825C104,ConocoPhillips,0.006827170065564762
2021-04-05,22822V101,Crown Castle International Corp,0.006264729462500078
2021-04-05,23804L103,Datadog Inc Class A,0.0072927932636008275
2021-04-05,254709108,Discover Financial Services,0.0071128886365906
2021-04-05,25960P109,"Douglas Emmett, Inc",0.01003637151641882
2021-04-05,26441C204,Duke Energy Corporation,0.006337460203554802
2021-04-05,30212P303,"Expedia Group, Inc.",0.010357657799718813
2021-04-05,30303M102,"Facebook, Inc. Class A",0.009290665660588594
2021-04-05,31428X106,FedEx Corporation,0.005522868057923013
2021-04-05,313747206,Federal Realty Investment Trust,0.005567719989209907
2021-04-05,31620M106,"Fidelity National Information Services, Inc.",0.010505355340210201
2021-04-05,337738108,"Fiserv, Inc.",0.004177401653869853
2021-04-05,37954Y319,Global X MSCI Greece ETF,0.005034400450569687
2021-04-05,38141G104,"Goldman Sachs Group, Inc.",0.006346090604327208
2021-04-05,418056107,"Hasbro, Inc.",0.00887107126667202
2021-04-05,438516106,Honeywell International Inc.,0.0057345090223190395
2021-04-05,452327109,"Illumina, Inc.",0.00603406238731034
2021-04-05,46137V720,Invesco Dynamic Leisure & Entertainment ETF,0.006654836653777599
2021-04-05,46137V357,Invesco S&P 500 Equal Weight ETF,0.0033983379914177985
2021-04-05,47215P106,"JD.com, Inc. Sponsored ADR Class A",0.005393346664512902
