Date,CUSIP,Name,MV%
2021-07-01,N07059210,ASML Holding NV ADR,0.008558248619824772
2021-07-01,002824100,Abbott Laboratories,0.020221660793587292
2021-07-01,01609W102,Alibaba Group Holding Ltd. Sponsored ADR,0.01509416990021466
2021-07-01,E04648114,Amadeus IT Group SA Class A,0.003109522615371348
2021-07-01,023135106,"Amazon.com, Inc.",0.008650015681912484
2021-07-01,024013104,"American Assets Trust, Inc.",0.011037244337424867
2021-07-01,032095101,Amphenol Corporation Class A,0.010077948459389894
2021-07-01,053484101,"AvalonBay Communities, Inc.",0.010608393322396626
2021-07-01,055622104,BP p.l.c. Sponsored ADR,0.0017058292430911868
2021-07-01,060505104,Bank of America Corp,0.007326750772615293
2021-07-01,097023105,Boeing Company,0.009664719514239296
2021-07-01,09857L108,Booking Holdings Inc.,0.011137124797094194
2021-07-01,14448C104,Carrier Global Corp.,0.011362221186210223
2021-07-01,150870103,Celanese Corporation,0.008874897897489867
2021-07-01,E2R41M104,Cellnex Telecom S.A.,0.004425883577658097
2021-07-01,15135B101,Centene Corporation,0.01178561707522474
2021-07-01,171779309,Ciena Corporation,0.006553710282540882
2021-07-01,20825C104,ConocoPhillips,0.007921901241179752
2021-07-01,22052L104,Corteva Inc,0.006352210778006167
2021-07-01,22822V101,Crown Castle International Corp,0.006622875737079809
2021-07-01,23804L103,Datadog Inc Class A,0.008826708851294714
2021-07-01,244199105,Deere & Company,0.01071240607151746
2021-07-01,254709108,Discover Financial Services,0.006031630785984761
2021-07-01,25960P109,"Douglas Emmett, Inc",0.010201715567839878
2021-07-01,28176E108,Edwards Lifesciences Corporation,0.01016741000632631
2021-07-01,30212P303,"Expedia Group, Inc.",0.00946943104232529
2021-07-01,30303M102,"Facebook, Inc. Class A",0.010268953460531
2021-07-01,31428X106,FedEx Corporation,0.0071600481688886865
2021-07-01,313747206,Federal Realty Investment Trust,0.013091092982370937
2021-07-01,38141G104,"Goldman Sachs Group, Inc.",0.009921009649336815
2021-07-01,438516106,Honeywell International Inc.,0.005558937187751516
2021-07-01,444097109,"Hudson Pacific Properties, Inc.",0.0049103693189602735
2021-07-01,452327109,"Illumina, Inc.",0.011266208448679958
2021-07-01,458140100,Intel Corporation,0.009878943446658222
2021-07-01,46137V720,Invesco Dynamic Leisure & Entertainment ETF,0.0071929805000662365
2021-07-01,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.000648303301478799
2021-07-01,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0020689037848684757
2021-07-01,46137V365,Invesco S&P 500 Equal Weight Energy ETF,0.0009341997786831439
2021-07-01,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.001898270466785558
2021-07-01,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.002607588029891319
2021-07-01,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.002599814790282846
2021-07-01,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0006252481499658236
2021-07-01,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.001421998910612595
2021-07-01,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.002191373253643139
2021-07-01,46625H100,JPMorgan Chase & Co.,0.005936890491242916
2021-07-01,478160104,Johnson & Johnson,0.010036020839589248
2021-07-01,502431109,L3Harris Technologies Inc,0.010192669885442984
2021-07-01,52567D107,Lemonade Inc,0.005255755646134164
2021-07-01,539439109,Lloyds Banking Group plc Sponsored ADR,0.009593210749218723
2021-07-01,539830109,Lockheed Martin Corporation,0.010059378353745017
2021-07-01,55024U109,"Lumentum Holdings, Inc.",0.00793512960680195
2021-07-01,55261F104,M&T Bank Corporation,0.014287340384808118
2021-07-01,57636Q104,Mastercard Incorporated Class A,0.005604442765491881
2021-07-01,585464100,Melco Resorts & Entertainment Limited Sponsored ADR,0.012646317534822257
2021-07-01,594918104,Microsoft Corporation,0.010265211722826434
2021-07-01,62944T105,"NVR, Inc.",0.01288037141723103
2021-07-01,666807102,Northrop Grumman Corporation,0.012041743430557411
2021-07-01,G66721104,Norwegian Cruise Line Holdings Ltd.,0.01338408238323747
2021-07-01,693475105,"PNC Financial Services Group, Inc.",0.007488439195848913
2021-07-01,695156109,Packaging Corporation of America,0.008256919049394528
2021-07-01,701094104,Parker-Hannifin Corporation,0.009670250230913722
2021-07-01,718546104,Phillips 66,0.01656769644453658
2021-07-01,723787107,Pioneer Natural Resources Company,0.007170530073838848
2021-07-01,743315103,Progressive Corporation,0.008716611053987668
2021-07-01,75513E101,Raytheon Technologies Corporation,0.007603664559639992
2021-07-01,75886F107,"Regeneron Pharmaceuticals, Inc.",0.010858976362611423
2021-07-01,78410G104,SBA Communications Corp. Class A,0.008064011683292517
2021-07-01,806857108,Schlumberger NV,0.00799930607773479
2021-07-01,81762P102,"ServiceNow, Inc.",0.010302440123220336
2021-07-01,872590104,"T-Mobile US, Inc.",0.010070817740397357
2021-07-01,883556102,Thermo Fisher Scientific Inc.,0.016048212227331105
2021-07-01,89151E109,Total SE Sponsored ADR Class B,0.004619093306402901
2021-07-01,CASHUSD,U.S. Dollar,0.2628845509508455
2021-07-01,907818108,Union Pacific Corporation,0.007322593286276887
2021-07-01,911312106,"United Parcel Service, Inc. Class B",0.005296889563997478
2021-07-01,911363109,"United Rentals, Inc.",0.006072764703848075
2021-07-01,91324P102,UnitedHealth Group Incorporated,0.020403935073417746
2021-07-01,92556H206,ViacomCBS Inc. Class B,0.011326000661292296
2021-07-01,929160109,Vulcan Materials Company,0.006131964789618278
2021-07-01,949746101,Wells Fargo & Company,0.012014001658081143
2021-07-01,958102105,Western Digital Corporation,0.006695442771350157
2021-07-01,D98423102,Zalando SE,0.004541612879187164
2021-07-01,98980L101,"Zoom Video Communications, Inc. Class A",0.00730356963666782
2021-07-01,464285204,iShares Gold Trust,0.023171863493093567
2021-07-01,46428Q109,iShares Silver Trust,0.005710471265564668
2021-07-01,464287192,iShares Transportation Average ETF,0.006637867884784967
2021-07-01,79466L302,"salesforce.com, inc.",0.010185010031825559
