Date,CUSIP,Name,MV%
2021-05-13,N07059210,ASML Holding NV ADR,0.008035783605293927
2021-05-13,01609W102,Alibaba Group Holding Ltd. Sponsored ADR,0.009567881730350834
2021-05-13,020002101,Allstate Corporation,0.006207423269351254
2021-05-13,02005N100,Ally Financial Inc,0.006802991304293997
2021-05-13,E04648114,Amadeus IT Group SA Class A,0.003202409819418304
2021-05-13,023135106,"Amazon.com, Inc.",0.008154484518971125
2021-05-13,024013104,"American Assets Trust, Inc.",0.009354467701718688
2021-05-13,025537101,"American Electric Power Company, Inc.",0.010823449543470922
2021-05-13,036752103,"Anthem, Inc.",0.01121997043568291
2021-05-13,053484101,"AvalonBay Communities, Inc.",0.009376521000543982
2021-05-13,055622104,BP p.l.c. Sponsored ADR,0.008347367055363581
2021-05-13,060505104,Bank of America Corp,0.007554351064271567
2021-05-13,09857L108,Booking Holdings Inc.,0.005693284783404364
2021-05-13,125896100,CMS Energy Corporation,0.01065122746597795
2021-05-13,133131102,Camden Property Trust,0.007866966247619598
2021-05-13,14448C104,Carrier Global Corp.,0.01031894486701087
2021-05-13,150870103,Celanese Corporation,0.009886455173381489
2021-05-13,E2R41M104,Cellnex Telecom S.A.,0.003920728321155872
2021-05-13,15135B101,Centene Corporation,0.011201437926670074
2021-05-13,171779309,Ciena Corporation,0.005877784486910014
2021-05-13,20825C104,ConocoPhillips,0.006995151627391591
2021-05-13,22822V101,Crown Castle International Corp,0.00625907441659997
2021-05-13,23804L103,Datadog Inc Class A,0.006687088967134394
2021-05-13,254709108,Discover Financial Services,0.008137989683183083
2021-05-13,25960P109,"Douglas Emmett, Inc",0.009975829068620838
2021-05-13,26441C204,Duke Energy Corporation,0.0066417829795476935
2021-05-13,28176E108,Edwards Lifesciences Corporation,0.004990184347522847
2021-05-13,30212P303,"Expedia Group, Inc.",0.009733629681521994
2021-05-13,30303M102,"Facebook, Inc. Class A",0.0090547233910184
2021-05-13,31428X106,FedEx Corporation,0.005869272687363408
2021-05-13,313747206,Federal Realty Investment Trust,0.005894124562706299
2021-05-13,31620M106,"Fidelity National Information Services, Inc.",0.010536898522067873
2021-05-13,337738108,"Fiserv, Inc.",0.0038061414439261995
2021-05-13,37954Y319,Global X MSCI Greece ETF,0.005194519123305282
2021-05-13,38141G104,"Goldman Sachs Group, Inc.",0.006941179080266527
2021-05-13,418056107,"Hasbro, Inc.",0.00881875309358775
2021-05-13,438516106,Honeywell International Inc.,0.005769452492680498
2021-05-13,452327109,"Illumina, Inc.",0.009150893829229055
2021-05-13,46137V720,Invesco Dynamic Leisure & Entertainment ETF,0.0060095239298926925
