Date,CUSIP,Name,MV%
2021-05-21,N07059210,ASML Holding NV ADR,0.008144974895671576
2021-05-21,01609W102,Alibaba Group Holding Ltd. Sponsored ADR,0.009681615477190318
2021-05-21,020002101,Allstate Corporation,0.0061289910354690195
2021-05-21,02005N100,Ally Financial Inc,0.0067698525735588825
2021-05-21,E04648114,Amadeus IT Group SA Class A,0.0032570852725303987
2021-05-21,023135106,"Amazon.com, Inc.",0.008162762801172589
2021-05-21,024013104,"American Assets Trust, Inc.",0.009357381205429015
2021-05-21,025537101,"American Electric Power Company, Inc.",0.010709758963559399
2021-05-21,036752103,"Anthem, Inc.",0.011103118870953218
2021-05-21,053484101,"AvalonBay Communities, Inc.",0.009448448655726823
2021-05-21,055622104,BP p.l.c. Sponsored ADR,0.008447980907716052
2021-05-21,060505104,Bank of America Corp,0.007563682453725866
2021-05-21,09857L108,Booking Holdings Inc.,0.00584447374182137
2021-05-21,125896100,CMS Energy Corporation,0.010626234808431074
2021-05-21,133131102,Camden Property Trust,0.007830628456767573
2021-05-21,14448C104,Carrier Global Corp.,0.010343743501154959
2021-05-21,150870103,Celanese Corporation,0.009621396536360956
2021-05-21,E2R41M104,Cellnex Telecom S.A.,0.004106062756571583
2021-05-21,15135B101,Centene Corporation,0.011931288583015065
2021-05-21,171779309,Ciena Corporation,0.006066491267215102
2021-05-21,20825C104,ConocoPhillips,0.007090952300367999
2021-05-21,22822V101,Crown Castle International Corp,0.006383577247439105
2021-05-21,23804L103,Datadog Inc Class A,0.007593817408245848
2021-05-21,254709108,Discover Financial Services,0.007987164573587016
2021-05-21,25960P109,"Douglas Emmett, Inc",0.0105504195951567
2021-05-21,26441C204,Duke Energy Corporation,0.00655323767848924
2021-05-21,28176E108,Edwards Lifesciences Corporation,0.005281325982850905
2021-05-21,30212P303,"Expedia Group, Inc.",0.009636432158489321
2021-05-21,30303M102,"Facebook, Inc. Class A",0.00926766441271223
2021-05-21,31428X106,FedEx Corporation,0.005917409251196584
2021-05-21,313747206,Federal Realty Investment Trust,0.005877794209504142
2021-05-21,31620M106,"Fidelity National Information Services, Inc.",0.010538123514348335
2021-05-21,337738108,"Fiserv, Inc.",0.0037840328599189317
2021-05-21,37954Y319,Global X MSCI Greece ETF,0.0049217452570352975
2021-05-21,38141G104,"Goldman Sachs Group, Inc.",0.007000356306018284
2021-05-21,438516106,Honeywell International Inc.,0.005688052303475786
2021-05-21,452327109,"Illumina, Inc.",0.0096505503528268
2021-05-21,46137V720,Invesco Dynamic Leisure & Entertainment ETF,0.0060958107303654115
2021-05-21,46137V357,Invesco S&P 500 Equal Weight ETF,0.005709076690350192
2021-05-21,47215P106,"JD.com, Inc. Sponsored ADR Class A",0.004634921651857789
2021-05-21,46625H100,JPMorgan Chase & Co.,0.006217866852710829
2021-05-21,502431109,L3Harris Technologies Inc,0.010185334302595795
2021-05-21,52567D107,Lemonade Inc,0.0036962146330471687
2021-05-21,539830109,Lockheed Martin Corporation,0.010361353017918856
2021-05-21,55024U109,"Lumentum Holdings, Inc.",0.007583114084018878
2021-05-21,55261F104,M&T Bank Corporation,0.010349732265901003
2021-05-21,57636Q104,Mastercard Incorporated Class A,0.005620774265477685
2021-05-21,580135101,McDonald's Corporation,0.010607300118191457
2021-05-21,G5960L103,Medtronic Plc,0.004865807645896726
2021-05-21,585464100,Melco Resorts & Entertainment Limited Sponsored ADR,0.00883788771884141
2021-05-21,58933Y105,"Merck & Co., Inc.",0.009786482570509326
2021-05-21,594918104,Microsoft Corporation,0.009371907145451334
2021-05-21,62944T105,"NVR, Inc.",0.005931705834271181
2021-05-21,65339F101,"NextEra Energy, Inc.",0.00806240639449209
2021-05-21,666807102,Northrop Grumman Corporation,0.01227309414538231
2021-05-21,G66721104,Norwegian Cruise Line Holdings Ltd.,0.004388362933057932
2021-05-21,66987V109,Novartis AG Sponsored ADR,0.009542969202293096
2021-05-21,693718108,PACCAR Inc,0.005276929974686256
2021-05-21,693475105,"PNC Financial Services Group, Inc.",0.007642530275531216
2021-05-21,695156109,Packaging Corporation of America,0.007653386504389999
2021-05-21,718172109,Philip Morris International Inc.,0.008689315384928935
2021-05-21,718546104,Phillips 66,0.007195985040371474
2021-05-21,723787107,Pioneer Natural Resources Company,0.0065296393969792995
2021-05-21,74834L100,Quest Diagnostics Incorporated,0.006693655098704973
2021-05-21,75513E101,Raytheon Technologies Corporation,0.007653768765969534
2021-05-21,75886F107,"Regeneron Pharmaceuticals, Inc.",0.005810987627454134
2021-05-21,78410G104,SBA Communications Corp. Class A,0.007414090755601301
2021-05-21,78464A698,SPDR S&P Regional Banking ETF,0.007189575787887942
2021-05-21,806857108,Schlumberger NV,0.007816484778324789
2021-05-21,81762P102,"ServiceNow, Inc.",0.008973017187206913
2021-05-21,844741108,Southwest Airlines Co.,0.0031392467696125135
2021-05-21,848577102,"Spirit Airlines, Inc.",0.003095044588965655
