Date,CUSIP,Name,MV%
2021-03-17,N07059210,ASML Holding NV ADR,0.007309879163805839
2021-03-17,01609W102,Alibaba Group Holding Ltd. Sponsored ADR,0.009144631792711124
2021-03-17,020002101,Allstate Corporation,0.007566313440099258
2021-03-17,02005N100,Ally Financial Inc,0.0061097458493342945
2021-03-17,E04648114,Amadeus IT Group SA Class A,0.003343064293455182
2021-03-17,023135106,"Amazon.com, Inc.",0.008192650567514658
2021-03-17,024013104,"American Assets Trust, Inc.",0.010053059687435747
2021-03-17,025537101,"American Electric Power Company, Inc.",0.01040582337551662
2021-03-17,036752103,"Anthem, Inc.",0.009826592819691341
2021-03-17,053484101,"AvalonBay Communities, Inc.",0.009170027015997645
2021-03-17,055622104,BP p.l.c. Sponsored ADR,0.008644695992723902
2021-03-17,060505104,Bank of America Corp,0.006940577228461215
2021-03-17,09857L108,Booking Holdings Inc.,0.0064318367059970835
2021-03-17,125896100,CMS Energy Corporation,0.009827716270927267
2021-03-17,133131102,Camden Property Trust,0.007148938242566159
2021-03-17,14448C104,Carrier Global Corp.,0.009509818761319505
2021-03-17,150870103,Celanese Corporation,0.008806420717151438
2021-03-17,E2R41M104,Cellnex Telecom S.A.,0.00393446992546515
2021-03-17,15135B101,Centene Corporation,0.010267860951067572
2021-03-17,171779309,Ciena Corporation,0.006692111617910995
2021-03-17,20825C104,ConocoPhillips,0.007423922527638827
2021-03-17,22822V101,Crown Castle International Corp,0.005818327824089586
2021-03-17,23804L103,Datadog Inc Class A,0.007574386612934171
2021-03-17,254709108,Discover Financial Services,0.007118761819833718
2021-03-17,25960P109,"Douglas Emmett, Inc",0.010540585270281923
2021-03-17,26441C204,Duke Energy Corporation,0.005999360233711299
2021-03-17,30212P303,"Expedia Group, Inc.",0.010891141246050335
2021-03-17,30303M102,"Facebook, Inc. Class A",0.00853330449634316
2021-03-17,31428X106,FedEx Corporation,0.005209155986488225
2021-03-17,313747206,Federal Realty Investment Trust,0.0056087911052028604
2021-03-17,31620M106,"Fidelity National Information Services, Inc.",0.010412302815202891
2021-03-17,337738108,"Fiserv, Inc.",0.0041956723378180245
2021-03-17,37954Y319,Global X MSCI Greece ETF,0.004923329090650222
2021-03-17,38141G104,"Goldman Sachs Group, Inc.",0.006759322741269611
2021-03-17,418056107,"Hasbro, Inc.",0.008808471668826328
2021-03-17,42751Q105,Hermes International SCA Unsponsored ADR,0.003511686485935847
2021-03-17,438516106,Honeywell International Inc.,0.005565786436962518
2021-03-17,452327109,"Illumina, Inc.",0.006585827905637776
2021-03-17,46137V720,Invesco Dynamic Leisure & Entertainment ETF,0.00762645727138071
2021-03-17,47215P106,"JD.com, Inc. Sponsored ADR Class A",0.0055761065122692825
2021-03-17,46625H100,JPMorgan Chase & Co.,0.006078001820226143
2021-03-17,502431109,L3Harris Technologies Inc,0.009282163125406851
2021-03-17,52567D107,Lemonade Inc,0.00342162749965124
2021-03-17,539830109,Lockheed Martin Corporation,0.009629570825037376
2021-03-17,548661107,"Lowe's Companies, Inc.",0.003418165702238211
2021-03-17,55024U109,"Lumentum Holdings, Inc.",0.008662004979789046
2021-03-17,55261F104,M&T Bank Corporation,0.009983039935987316
2021-03-17,57636Q104,Mastercard Incorporated Class A,0.005936211823543067
2021-03-17,580135101,McDonald's Corporation,0.010539487945818925
2021-03-17,G5960L103,Medtronic Plc,0.004646385297607915
2021-03-17,585464100,Melco Resorts & Entertainment Limited Sponsored ADR,0.0064087667655012
2021-03-17,58933Y105,"Merck & Co., Inc.",0.009795057804766617
2021-03-17,594918104,Microsoft Corporation,0.009289635382464408
2021-03-17,62944T105,"NVR, Inc.",0.006090581861391225
2021-03-17,65339F101,"NextEra Energy, Inc.",0.006385801332097032
2021-03-17,666807102,Northrop Grumman Corporation,0.011359868615774437
2021-03-17,G66721104,Norwegian Cruise Line Holdings Ltd.,0.004781199445919076
2021-03-17,66987V109,Novartis AG Sponsored ADR,0.009509361542793256
2021-03-17,693718108,PACCAR Inc,0.005653376443205379
2021-03-17,693475105,"PNC Financial Services Group, Inc.",0.007225790145135399
2021-03-17,695156109,Packaging Corporation of America,0.007047958265197431
2021-03-17,718172109,Philip Morris International Inc.,0.0081567785082838
2021-03-17,718546104,Phillips 66,0.007479859948478787
2021-03-17,723787107,Pioneer Natural Resources Company,0.007960461936498905
2021-03-17,74834L100,Quest Diagnostics Incorporated,0.006433456565918651
2021-03-17,75513E101,Raytheon Technologies Corporation,0.00727526118967555
2021-03-17,75886F107,"Regeneron Pharmaceuticals, Inc.",0.0058316132881237395
2021-03-17,78410G104,SBA Communications Corp. Class A,0.00699465964842325
2021-03-17,78464A698,SPDR S&P Regional Banking ETF,0.007289369647056951
2021-03-17,806857108,Schlumberger NV,0.007100629839421326
2021-03-17,81762P102,"ServiceNow, Inc.",0.00570216819164939
2021-03-17,844741108,Southwest Airlines Co.,0.0033083940657790364
2021-03-17,848577102,"Spirit Airlines, Inc.",0.0036339728466277827
2021-03-17,854502101,"Stanley Black & Decker, Inc.",0.003819668885217235
