Date,CUSIP,Name,MV%
2021-09-13,N07059210,ASML Holding NV ADR,0.014337613030455838
2021-09-13,002824100,Abbott Laboratories,0.021959304067283025
2021-09-13,E04648114,Amadeus IT Group SA Class A,0.0027209275727188473
2021-09-13,023135106,"Amazon.com, Inc.",0.013129182537488836
2021-09-13,024013104,"American Assets Trust, Inc.",0.011647661766557247
2021-09-13,032095101,Amphenol Corporation Class A,0.011148331770065658
2021-09-13,053484101,"AvalonBay Communities, Inc.",0.011327682952478964
2021-09-13,060505104,Bank of America Corp,0.007255570561265525
2021-09-13,097023105,Boeing Company,0.017376506653418715
2021-09-13,09857L108,Booking Holdings Inc.,0.020576826467667196
2021-09-13,14448C104,Carrier Global Corp.,0.013053722882042356
2021-09-13,150870103,Celanese Corporation,0.008960571412259543
2021-09-13,E2R41M104,Cellnex Telecom S.A.,0.0046589153316968345
2021-09-13,15135B101,Centene Corporation,0.017915496958669543
2021-09-13,171779309,Ciena Corporation,0.00969559731963152
2021-09-13,20825C104,ConocoPhillips,0.007290255925453304
2021-09-13,22052L104,Corteva Inc,0.006170982009119339
2021-09-13,22822V101,Crown Castle International Corp,0.006488201184733047
2021-09-13,23804L103,Datadog Inc Class A,0.01146947520221156
2021-09-13,244199105,Deere & Company,0.010983462360145352
2021-09-13,25960P109,"Douglas Emmett, Inc",0.011904536003819443
2021-09-13,28176E108,Edwards Lifesciences Corporation,0.011633458489689111
2021-09-13,30303M102,"Facebook, Inc. Class A",0.010962258715979466
2021-09-13,313747206,Federal Realty Investment Trust,0.013468048418489805
2021-09-13,36262G101,"GXO Logistics, Inc.",0.005638840164461794
2021-09-13,38141G104,"Goldman Sachs Group, Inc.",0.010879634127638723
2021-09-13,438516106,Honeywell International Inc.,0.0056610565199908276
2021-09-13,452327109,"Illumina, Inc.",0.010891419556127343
2021-09-13,D35415104,Infineon Technologies AG,0.0030497549523326255
2021-09-13,45662N103,Infineon Technologies AG Sponsored ADR,0.012198943855978268
2021-09-13,458140100,Intel Corporation,0.020187261724048687
2021-09-13,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0006357168993233886
2021-09-13,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0020573864286929995
2021-09-13,46137V365,Invesco S&P 500 Equal Weight Energy ETF,0.0008415631427750228
2021-09-13,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.001962128266097
2021-09-13,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.0027587650010244213
2021-09-13,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.002645759071789273
2021-09-13,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0006353118147781298
2021-09-13,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.001500698992371182
2021-09-13,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.002279056287193803
2021-09-13,46625H100,JPMorgan Chase & Co.,0.008701697070055133
2021-09-13,478160104,Johnson & Johnson,0.01007445264058475
2021-09-13,502431109,L3Harris Technologies Inc,0.010703397032667095
2021-09-13,539439109,Lloyds Banking Group plc Sponsored ADR,0.014616766917707266
2021-09-13,539830109,Lockheed Martin Corporation,0.00920619189449877
2021-09-13,55261F104,M&T Bank Corporation,0.01966160123211528
2021-09-13,57636Q104,Mastercard Incorporated Class A,0.01761206331648667
2021-09-13,594918104,Microsoft Corporation,0.011278693040286735
2021-09-13,62944T105,"NVR, Inc.",0.012743402802590087
2021-09-13,666807102,Northrop Grumman Corporation,0.011641370297213698
2021-09-13,G66721104,Norwegian Cruise Line Holdings Ltd.,0.016493903382652168
2021-09-13,693475105,"PNC Financial Services Group, Inc.",0.010338922213070548
2021-09-13,695156109,Packaging Corporation of America,0.009216483573726748
2021-09-13,701094104,Parker-Hannifin Corporation,0.009162506058071021
2021-09-13,723787107,Pioneer Natural Resources Company,0.0066656408744484134
2021-09-13,743315103,Progressive Corporation,0.011899358516975354
2021-09-13,75513E101,Raytheon Technologies Corporation,0.007411528111190138
2021-09-13,75886F107,"Regeneron Pharmaceuticals, Inc.",0.012143421955493741
2021-09-13,78410G104,SBA Communications Corp. Class A,0.008928569733184103
2021-09-13,806857108,Schlumberger NV,0.006832155940333831
2021-09-13,81762P102,"ServiceNow, Inc.",0.012135067086747782
2021-09-13,863667101,Stryker Corporation,0.01062806396614101
2021-09-13,872590104,"T-Mobile US, Inc.",0.009052500286249198
2021-09-13,883556102,Thermo Fisher Scientific Inc.,0.01769491576488412
2021-09-13,89151E109,Total SE Sponsored ADR Class B,0.004527832504629516
2021-09-13,CASHUSD,U.S. Dollar,0.2712427506481195
2021-09-13,907818108,Union Pacific Corporation,0.01910574928266806
2021-09-13,911363109,"United Rentals, Inc.",0.006521924473125837
2021-09-13,91324P102,UnitedHealth Group Incorporated,0.020989455712581376
2021-09-13,92556H206,ViacomCBS Inc. Class B,0.010220789432559468
2021-09-13,929160109,Vulcan Materials Company,0.0063067106495650945
2021-09-13,983793100,"XPO Logistics, Inc.",0.005896448617462271
2021-09-13,D98423102,Zalando SE,0.004259894395724941
2021-09-13,98980L101,"Zoom Video Communications, Inc. Class A",0.005511175238245096
2021-09-13,79466L302,"salesforce.com, inc.",0.01061527848518128
